temperature,humidity,label
84.5786,55.4063,Bật điều hòa
3.5530,50.2516,Bật máy sưởi
55.9509,3.7724,Bật điều hòa
72.1622,8.6952,Bật điều hòa
27.9978,2.1839,Chế độ bình thường
86.3492,29.4015,Bật điều hòa
24.0285,5.3511,Chế độ bình thường
83.9874,42.3160,Bật điều hòa
7.8545,81.2746,Bật máy sưởi
15.9928,61.3830,Bật máy sưởi
38.0985,67.3790,Bật điều hòa
85.4056,3.1507,Bật điều hòa
14.4585,83.9526,Bật máy sưởi
87.5438,14.6190,Bật điều hòa
22.9732,30.2651,Bật máy sưởi
45.2508,51.6794,Bật điều hòa
35.2734,92.9993,Bật máy hút ẩm
11.8126,99.8149,Bật máy sưởi
94.4310,78.2661,Bật điều hòa
43.8178,72.9314,Bật điều hòa
69.0331,52.7682,Bật điều hòa
57.5268,66.5627,Bật điều hòa
50.1716,14.4424,Bật điều hòa
61.6578,26.9196,Bật điều hòa
89.8342,98.4643,Bật máy hút ẩm
69.9312,97.9615,Bật máy hút ẩm
53.2480,32.2972,Bật điều hòa
64.5186,24.1049,Bật điều hòa
60.6394,22.9518,Bật điều hòa
43.3121,48.4864,Bật điều hòa
62.4764,22.3767,Bật điều hòa
44.3570,64.8497,Bật điều hòa
75.7614,7.4820,Bật điều hòa
96.8912,10.3677,Bật điều hòa
95.9865,27.6934,Bật điều hòa
82.0736,77.7443,Bật điều hòa
60.1759,32.3290,Bật điều hòa
74.9332,47.0817,Bật điều hòa
17.8048,65.6622,Bật máy sưởi
47.9018,78.8540,Bật điều hòa
25.7305,30.7109,Chế độ bình thường
0.3495,73.0969,Bật máy sưởi
96.6738,28.6067,Bật điều hòa
86.3849,64.4466,Bật điều hòa
51.3699,45.0880,Bật điều hòa
25.4152,92.6628,Chế độ bình thường
69.2975,98.2093,Bật máy hút ẩm
43.4801,77.4123,Bật điều hòa
80.3350,91.5464,Bật máy hút ẩm
99.9518,13.6504,Bật điều hòa
34.9083,65.4464,Bật điều hòa
24.4403,19.8368,Chế độ bình thường
26.7382,27.6969,Chế độ bình thường
9.3346,52.2823,Bật máy sưởi
39.4046,74.1987,Bật điều hòa
1.7425,72.1494,Bật máy sưởi
11.4396,86.9459,Bật máy sưởi
27.1696,55.9275,Chế độ bình thường
15.9863,92.6343,Bật máy sưởi
73.2159,88.7889,Bật máy hút ẩm
10.5605,84.9057,Bật máy sưởi
86.5994,22.9520,Bật điều hòa
22.1115,53.1448,Bật máy sưởi
10.8591,73.6237,Bật máy sưởi
1.0107,97.6103,Bật máy sưởi
71.5205,1.1647,Bật điều hòa
25.6617,32.7115,Chế độ bình thường
50.9499,34.2350,Bật điều hòa
11.1616,28.8535,Bật máy sưởi
98.5296,81.7424,Bật máy hút ẩm
12.5385,4.5071,Bật máy sưởi
41.1926,35.9435,Bật điều hòa
85.1650,71.1685,Bật điều hòa
24.4887,40.6740,Chế độ bình thường
26.6972,14.4064,Chế độ bình thường
80.8500,61.0852,Bật điều hòa
27.3340,52.2610,Chế độ bình thường
0.2871,98.1839,Bật máy sưởi
42.7914,74.8526,Bật điều hòa
1.2535,98.6176,Bật máy sưởi
90.9792,18.6353,Bật điều hòa
64.1813,76.1595,Bật điều hòa
58.3014,55.1638,Bật điều hòa
20.1590,71.2509,Bật máy sưởi
69.9946,46.7551,Bật điều hòa
67.7255,21.2391,Bật điều hòa
6.0464,4.5737,Bật máy sưởi
88.0847,83.8288,Bật máy hút ẩm
57.9413,81.4808,Bật máy hút ẩm
79.2467,16.2540,Bật điều hòa
26.2914,64.5181,Chế độ bình thường
12.2048,73.7734,Bật máy sưởi
70.2450,55.7625,Bật điều hòa
79.3883,31.7229,Bật điều hòa
38.6034,88.0946,Bật máy hút ẩm
2.3692,64.2441,Bật máy sưởi
81.8254,72.0218,Bật điều hòa
20.6094,65.2115,Bật máy sưởi
33.9032,72.1289,Bật điều hòa
62.8231,14.5067,Bật điều hòa
9.9955,92.2594,Bật máy sưởi
7.1996,28.5811,Bật máy sưởi
2.5704,83.6551,Bật máy sưởi
91.6640,89.3384,Bật máy hút ẩm
31.1383,65.1224,Chế độ bình thường
66.0659,59.8301,Bật điều hòa
98.9235,10.9048,Bật điều hòa
66.9451,43.6221,Bật điều hòa
52.5095,61.1644,Bật điều hòa
52.0920,8.1869,Bật điều hòa
37.6917,11.1462,Bật điều hòa
59.9780,99.3481,Bật máy hút ẩm
95.8791,33.2234,Bật điều hòa
78.8044,34.9732,Bật điều hòa
42.4227,25.1529,Bật điều hòa
33.2445,64.6020,Bật điều hòa
88.3532,47.3076,Bật điều hòa
13.5786,79.0431,Bật máy sưởi
84.9585,51.2495,Bật điều hòa
25.5077,1.5416,Chế độ bình thường
71.5629,48.2687,Bật điều hòa
80.6221,5.5187,Bật điều hòa
47.6997,82.6786,Bật máy hút ẩm
19.2284,11.3658,Bật máy sưởi
84.4768,21.6954,Bật điều hòa
36.7508,45.9965,Bật điều hòa
32.0680,19.5184,Chế độ bình thường
51.0016,53.9220,Bật điều hòa
43.5086,46.0698,Bật điều hòa
68.3052,95.2523,Bật máy hút ẩm
13.7198,8.8374,Bật máy sưởi
43.5690,57.6732,Bật điều hòa
89.1702,72.0400,Bật điều hòa
3.6063,12.7627,Bật máy sưởi
45.7338,63.6462,Bật điều hòa
66.0532,86.4239,Bật máy hút ẩm
88.7711,78.7556,Bật điều hòa
59.3786,93.5171,Bật máy hút ẩm
82.4484,72.0586,Bật điều hòa
22.2691,39.3987,Bật máy sưởi
35.2809,92.0451,Bật máy hút ẩm
94.2132,22.5357,Bật điều hòa
88.5975,58.3702,Bật điều hòa
55.7953,76.5658,Bật điều hòa
47.5488,87.2281,Bật máy hút ẩm
45.1067,91.6542,Bật máy hút ẩm
5.8790,8.4976,Bật máy sưởi
89.2377,72.6059,Bật điều hòa
81.8150,20.4104,Bật điều hòa
45.6251,77.9119,Bật điều hòa
27.9440,70.0690,Chế độ bình thường
34.2921,18.1352,Bật điều hòa
12.3161,83.2830,Bật máy sưởi
72.1790,46.1789,Bật điều hòa
55.6670,54.3856,Bật điều hòa
23.4103,97.1404,Bật máy sưởi
62.3006,65.6626,Bật điều hòa
97.9230,58.8563,Bật điều hòa
12.2395,1.6763,Bật máy sưởi
45.8485,19.9215,Bật điều hòa
49.4159,2.6565,Bật điều hòa
16.6797,33.3312,Bật máy sưởi
53.1580,34.4508,Bật điều hòa
60.5977,53.0330,Bật điều hòa
15.7345,68.9768,Bật máy sưởi
15.4724,17.9345,Bật máy sưởi
85.6349,60.1654,Bật điều hòa
31.1387,91.6976,Chế độ bình thường
63.0333,18.5008,Bật điều hòa
62.6773,65.9088,Bật điều hòa
83.9171,4.5589,Bật điều hòa
73.9895,53.1148,Bật điều hòa
84.0576,74.1539,Bật điều hòa
62.5215,3.4042,Bật điều hòa
44.9457,33.3665,Bật điều hòa
39.3567,87.7957,Bật máy hút ẩm
37.9030,22.5480,Bật điều hòa
41.8393,72.2875,Bật điều hòa
12.9309,61.2238,Bật máy sưởi
42.3958,16.3688,Bật điều hòa
38.9445,74.1708,Bật điều hòa
3.4572,53.2081,Bật máy sưởi
27.5131,11.2026,Chế độ bình thường
75.1907,94.9371,Bật máy hút ẩm
57.7946,49.1962,Bật điều hòa
80.6167,74.5081,Bật điều hòa
54.2688,21.7700,Bật điều hòa
85.4084,13.7183,Bật điều hòa
79.6067,74.1307,Bật điều hòa
9.8285,67.3824,Bật máy sưởi
97.7006,27.4108,Bật điều hòa
1.4747,74.6283,Bật máy sưởi
59.6838,50.4992,Bật điều hòa
79.2512,34.8597,Bật điều hòa
33.1894,78.6892,Bật điều hòa
59.8570,61.6783,Bật điều hòa
36.2123,50.7268,Bật điều hòa
6.0615,77.3107,Bật máy sưởi
0.8462,54.4828,Bật máy sưởi
9.4862,93.8534,Bật máy sưởi
9.8410,81.8056,Bật máy sưởi
61.0890,35.8188,Bật điều hòa
52.5865,46.4919,Bật điều hòa
45.5463,95.7333,Bật máy hút ẩm
69.1921,89.5204,Bật máy hút ẩm
1.6826,19.1186,Bật máy sưởi
27.0983,27.4304,Chế độ bình thường
77.7393,36.4421,Bật điều hòa
90.9977,87.9849,Bật máy hút ẩm
43.8337,92.7417,Bật máy hút ẩm
8.1484,80.2340,Bật máy sưởi
79.8729,27.5708,Bật điều hòa
88.5170,88.7065,Bật máy hút ẩm
41.3660,3.2881,Bật điều hòa
24.3355,42.2803,Chế độ bình thường
4.3972,37.7629,Bật máy sưởi
59.1083,53.5240,Bật điều hòa
90.9869,56.0641,Bật điều hòa
67.7888,22.5404,Bật điều hòa
31.7249,20.4556,Chế độ bình thường
64.2888,80.3567,Bật máy hút ẩm
83.2068,7.6197,Bật điều hòa
47.5830,49.3286,Bật điều hòa
81.9748,19.1646,Bật điều hòa
39.1910,31.9567,Bật điều hòa
34.8506,27.7294,Bật điều hòa
58.2989,70.8522,Bật điều hòa
46.4686,45.6021,Bật điều hòa
97.7112,29.9442,Bật điều hòa
51.6389,83.1352,Bật máy hút ẩm
38.5172,8.5795,Bật điều hòa
39.4934,76.6361,Bật điều hòa
54.7940,24.8313,Bật điều hòa
35.4912,91.8019,Bật máy hút ẩm
72.2907,0.5559,Bật điều hòa
38.0663,55.6663,Bật điều hòa
38.4144,62.2265,Bật điều hòa
61.6973,57.7300,Bật điều hòa
6.0847,81.5015,Bật máy sưởi
65.5355,11.2164,Bật điều hòa
50.4972,41.5556,Bật điều hòa
45.3026,86.3737,Bật máy hút ẩm
71.9253,88.8735,Bật máy hút ẩm
75.8256,49.8344,Bật điều hòa
84.6261,55.7967,Bật điều hòa
37.4803,76.3908,Bật điều hòa
32.7038,77.9610,Chế độ bình thường
71.4342,88.8081,Bật máy hút ẩm
58.1805,84.3857,Bật máy hút ẩm
63.1802,41.4423,Bật điều hòa
55.5523,64.9753,Bật điều hòa
77.2693,48.3235,Bật điều hòa
19.0041,11.7961,Bật máy sưởi
55.5712,82.1681,Bật máy hút ẩm
15.8102,60.1764,Bật máy sưởi
40.7252,5.8005,Bật điều hòa
66.3994,67.6868,Bật điều hòa
49.3072,28.3101,Bật điều hòa
37.9592,6.9265,Bật điều hòa
88.4970,60.6589,Bật điều hòa
77.2826,73.2209,Bật điều hòa
52.6291,51.7284,Bật điều hòa
95.0053,0.5648,Bật điều hòa
42.4365,57.6883,Bật điều hòa
78.8073,0.6609,Bật điều hòa
16.7936,92.6408,Bật máy sưởi
28.5792,26.7305,Chế độ bình thường
33.8086,87.1007,Bật máy hút ẩm
10.5821,1.2109,Bật máy sưởi
50.1805,9.7217,Bật điều hòa
19.2260,45.1408,Bật máy sưởi
63.4186,75.8607,Bật điều hòa
19.0092,94.2562,Bật máy sưởi
12.3506,52.1095,Bật máy sưởi
96.9087,35.5461,Bật điều hòa
65.8240,4.4555,Bật điều hòa
93.6451,58.3709,Bật điều hòa
48.9888,38.0044,Bật điều hòa
3.3402,90.9133,Bật máy sưởi
57.4371,48.0059,Bật điều hòa
55.8329,76.5447,Bật điều hòa
1.4976,84.8211,Bật máy sưởi
86.1242,9.8278,Bật điều hòa
61.9971,44.0846,Bật điều hòa
74.4691,89.3717,Bật máy hút ẩm
49.3921,42.4455,Bật điều hòa
61.8402,56.5154,Bật điều hòa
25.7470,87.3104,Chế độ bình thường
97.3758,23.2594,Bật điều hòa
40.0720,89.4582,Bật máy hút ẩm
16.2327,39.7028,Bật máy sưởi
5.5915,59.3033,Bật máy sưởi
63.6172,32.8039,Bật điều hòa
98.3380,52.7119,Bật điều hòa
89.5794,4.9286,Bật điều hòa
70.2105,6.5260,Bật điều hòa
99.0598,41.4723,Bật điều hòa
72.2828,33.4952,Bật điều hòa
33.9251,61.5792,Bật điều hòa
60.1218,3.7910,Bật điều hòa
7.9767,16.7669,Bật máy sưởi
22.1682,20.9592,Bật máy sưởi
41.7540,44.0492,Bật điều hòa
20.1818,24.6835,Bật máy sưởi
95.3501,13.7663,Bật điều hòa
99.5598,59.7574,Bật điều hòa
37.0936,74.3872,Bật điều hòa
70.9229,68.5268,Bật điều hòa
40.7771,27.6180,Bật điều hòa
13.9509,85.4445,Bật máy sưởi
33.6927,61.1822,Bật điều hòa
23.3372,61.4667,Bật máy sưởi
32.8078,21.2848,Chế độ bình thường
21.5022,24.2213,Bật máy sưởi
11.2345,47.4750,Bật máy sưởi
21.7428,23.7821,Bật máy sưởi
90.5757,68.8078,Bật điều hòa
8.5222,30.8555,Bật máy sưởi
32.4757,15.1916,Chế độ bình thường
52.8450,15.1614,Bật điều hòa
35.4513,12.7228,Bật điều hòa
51.7607,43.9750,Bật điều hòa
4.3420,0.3040,Bật máy sưởi
64.8570,54.2372,Bật điều hòa
56.3479,29.8303,Bật điều hòa
68.0966,55.2479,Bật điều hòa
56.7258,93.5425,Bật máy hút ẩm
43.7904,86.9048,Bật máy hút ẩm
35.0142,57.6430,Bật điều hòa
22.6435,41.8070,Bật máy sưởi
50.0068,69.8363,Bật điều hòa
2.6052,92.3139,Bật máy sưởi
32.8241,48.9547,Chế độ bình thường
67.7872,9.9308,Bật điều hòa
10.8717,76.6088,Bật máy sưởi
6.2891,1.0479,Bật máy sưởi
65.2179,76.4638,Bật điều hòa
39.7775,8.4917,Bật điều hòa
80.1825,10.6617,Bật điều hòa
93.7311,78.1707,Bật điều hòa
95.7040,68.9522,Bật điều hòa
42.5593,56.1903,Bật điều hòa
26.4327,82.0585,Chế độ bình thường
60.8614,85.1369,Bật máy hút ẩm
62.8193,45.7512,Bật điều hòa
62.2345,99.6299,Bật máy hút ẩm
32.1779,35.7580,Chế độ bình thường
6.3752,17.1508,Bật máy sưởi
21.0005,84.5976,Bật máy sưởi
15.4419,41.5570,Bật máy sưởi
12.3900,87.4500,Bật máy sưởi
92.6283,6.1166,Bật điều hòa
1.3848,11.1052,Bật máy sưởi
60.1858,4.0273,Bật điều hòa
94.7474,60.2011,Bật điều hòa
36.0053,83.1864,Bật máy hút ẩm
52.7098,40.2661,Bật điều hòa
69.5784,9.0695,Bật điều hòa
31.7170,37.3469,Chế độ bình thường
47.7652,34.8046,Bật điều hòa
81.7103,64.3472,Bật điều hòa
74.5356,65.2152,Bật điều hòa
80.8449,10.3024,Bật điều hòa
98.7340,42.0177,Bật điều hòa
37.0327,64.2515,Bật điều hòa
74.7091,25.8861,Bật điều hòa
60.2785,40.7080,Bật điều hòa
66.6605,61.3695,Bật điều hòa
73.9874,40.2871,Bật điều hòa
74.9731,3.0861,Bật điều hòa
88.5745,22.2616,Bật điều hòa
34.9322,77.6081,Bật điều hòa
65.3481,24.8504,Bật điều hòa
28.0290,81.7711,Chế độ bình thường
59.4569,46.6908,Bật điều hòa
75.1175,47.2921,Bật điều hòa
79.1001,77.0516,Bật điều hòa
42.0125,38.3294,Bật điều hòa
50.8720,23.8481,Bật điều hòa
33.3850,10.5032,Bật điều hòa
16.9036,67.1910,Bật máy sưởi
26.0517,46.9943,Chế độ bình thường
91.2137,80.9407,Bật máy hút ẩm
30.8970,45.7675,Chế độ bình thường
97.4759,41.4811,Bật điều hòa
24.1478,29.8852,Chế độ bình thường
72.3071,19.9428,Bật điều hòa
57.3903,83.0437,Bật máy hút ẩm
69.6870,9.5211,Bật điều hòa
64.3958,90.2128,Bật máy hút ẩm
70.6749,2.6909,Bật điều hòa
90.5547,52.2252,Bật điều hòa
56.3469,5.8329,Bật điều hòa
6.7849,77.9607,Bật máy sưởi
27.0825,21.1497,Chế độ bình thường
70.8219,56.5923,Bật điều hòa
49.4075,91.6446,Bật máy hút ẩm
54.8552,64.9259,Bật điều hòa
59.6580,17.8320,Bật điều hòa
38.2629,79.6678,Bật điều hòa
77.3896,44.1480,Bật điều hòa
72.3535,1.3177,Bật điều hòa
71.4299,48.6765,Bật điều hòa
71.5310,81.2485,Bật máy hút ẩm
89.0358,42.9958,Bật điều hòa
59.5393,75.8428,Bật điều hòa
96.7072,70.5526,Bật điều hòa
11.9193,45.6912,Bật máy sưởi
63.1959,32.3283,Bật điều hòa
71.6927,72.6540,Bật điều hòa
47.7220,36.8918,Bật điều hòa
28.8208,17.0087,Chế độ bình thường
55.0037,32.0863,Bật điều hòa
36.4748,87.6839,Bật máy hút ẩm
90.9124,28.3389,Bật điều hòa
35.6792,23.4961,Bật điều hòa
17.5707,13.3420,Bật máy sưởi
57.6389,5.5178,Bật điều hòa
39.5993,97.6692,Bật máy hút ẩm
9.5898,53.6777,Bật máy sưởi
56.4842,72.9644,Bật điều hòa
53.7846,77.2973,Bật điều hòa
17.3197,35.2317,Bật máy sưởi
59.7638,79.8906,Bật điều hòa
56.7359,96.1484,Bật máy hút ẩm
77.3613,74.1762,Bật điều hòa
36.1570,71.1733,Bật điều hòa
24.8760,43.2234,Chế độ bình thường
95.1220,84.1320,Bật máy hút ẩm
56.1218,8.8837,Bật điều hòa
2.7140,74.9684,Bật máy sưởi
82.0712,36.1994,Bật điều hòa
19.6758,56.5974,Bật máy sưởi
78.6036,89.2964,Bật máy hút ẩm
70.5162,60.5020,Bật điều hòa
96.8814,2.5582,Bật điều hòa
96.5579,72.2605,Bật điều hòa
27.4411,92.9025,Chế độ bình thường
76.6450,64.2012,Bật điều hòa
31.6855,86.1420,Chế độ bình thường
62.9198,82.5296,Bật máy hút ẩm
59.7746,86.1292,Bật máy hút ẩm
5.4544,34.4100,Bật máy sưởi
0.5182,47.4164,Bật máy sưởi
5.7764,84.8034,Bật máy sưởi
12.7942,91.0399,Bật máy sưởi
25.7652,14.6841,Chế độ bình thường
90.6955,18.1532,Bật điều hòa
51.8633,34.6830,Bật điều hòa
79.6892,77.0298,Bật điều hòa
83.8312,87.4981,Bật máy hút ẩm
73.4943,58.0240,Bật điều hòa
39.1385,11.3268,Bật điều hòa
86.3859,30.3748,Bật điều hòa
74.2050,85.7023,Bật máy hút ẩm
74.3151,34.7555,Bật điều hòa
90.1574,10.2807,Bật điều hòa
59.8663,30.2068,Bật điều hòa
52.8574,80.6706,Bật máy hút ẩm
89.0163,49.3480,Bật điều hòa
45.4462,17.1573,Bật điều hòa
81.1571,31.2632,Bật điều hòa
5.3846,95.3581,Bật máy sưởi
0.1290,43.1957,Bật máy sưởi
52.8292,44.1599,Bật điều hòa
7.3612,15.3070,Bật máy sưởi
97.6543,30.4554,Bật điều hòa
0.5501,81.4686,Bật máy sưởi
71.8150,78.6199,Bật điều hòa
24.3385,43.5499,Chế độ bình thường
96.7552,89.3652,Bật máy hút ẩm
38.1542,38.0259,Bật điều hòa
2.7283,86.4330,Bật máy sưởi
2.6936,3.1566,Bật máy sưởi
55.3373,34.7230,Bật điều hòa
98.6712,85.5068,Bật máy hút ẩm
97.9774,90.1310,Bật máy hút ẩm
33.7273,75.6424,Bật điều hòa
48.2704,66.9866,Bật điều hòa
10.0456,81.5505,Bật máy sưởi
52.2177,70.7558,Bật điều hòa
59.9702,25.4221,Bật điều hòa
25.1062,46.6237,Chế độ bình thường
61.2114,66.0705,Bật điều hòa
89.9693,58.7803,Bật điều hòa
0.0955,88.5098,Bật máy sưởi
22.8934,47.3845,Bật máy sưởi
20.9920,17.7987,Bật máy sưởi
12.3886,21.4582,Bật máy sưởi
16.6101,84.6057,Bật máy sưởi
62.5913,0.8721,Bật điều hòa
10.2694,86.9130,Bật máy sưởi
73.8532,5.5588,Bật điều hòa
88.7023,39.1658,Bật điều hòa
92.6588,80.0176,Bật máy hút ẩm
66.0176,40.7615,Bật điều hòa
19.7396,82.2348,Bật máy sưởi
8.5297,10.0299,Bật máy sưởi
23.2025,51.1542,Bật máy sưởi
96.1957,58.2474,Bật điều hòa
96.2345,89.0869,Bật máy hút ẩm
38.1919,9.3621,Bật điều hòa
32.5792,33.8601,Chế độ bình thường
51.0011,65.9348,Bật điều hòa
29.1688,97.9930,Chế độ bình thường
97.9662,84.8274,Bật máy hút ẩm
22.1221,84.6495,Bật máy sưởi
36.9143,51.7183,Bật điều hòa
42.9371,56.4299,Bật điều hòa
12.5064,85.8580,Bật máy sưởi
38.2825,86.9626,Bật máy hút ẩm
85.6731,80.2275,Bật máy hút ẩm
14.0361,81.8571,Bật máy sưởi
58.4022,87.9630,Bật máy hút ẩm
40.6637,11.3782,Bật điều hòa
17.0537,29.2639,Bật máy sưởi
1.2336,97.6114,Bật máy sưởi
27.3343,54.4776,Chế độ bình thường
6.1829,17.6464,Bật máy sưởi
37.6768,50.3056,Bật điều hòa
81.0210,64.5784,Bật điều hòa
71.9685,82.8222,Bật máy hút ẩm
94.7384,81.2177,Bật máy hút ẩm
42.7015,4.9241,Bật điều hòa
70.7801,45.3525,Bật điều hòa
66.5342,2.0569,Bật điều hòa
21.7046,88.8156,Bật máy sưởi
30.3583,17.3906,Chế độ bình thường
52.9830,62.4875,Bật điều hòa
79.6657,57.0618,Bật điều hòa
46.1813,62.5529,Bật điều hòa
22.7742,56.3417,Bật máy sưởi
99.3466,71.5589,Bật điều hòa
11.5579,62.6110,Bật máy sưởi
95.5889,9.0300,Bật điều hòa
80.9046,36.6768,Bật điều hòa
83.8894,54.6593,Bật điều hòa
79.4918,32.5197,Bật điều hòa
20.8171,76.0331,Bật máy sưởi
63.2582,31.7898,Bật điều hòa
75.6750,82.8684,Bật máy hút ẩm
74.5686,14.6734,Bật điều hòa
27.1565,76.9393,Chế độ bình thường
18.1119,18.3465,Bật máy sưởi
32.8123,52.8015,Chế độ bình thường
47.9844,32.0524,Bật điều hòa
57.3781,63.7334,Bật điều hòa
83.6950,21.2740,Bật điều hòa
76.9034,79.5410,Bật điều hòa
67.6151,57.3584,Bật điều hòa
26.3489,95.7273,Chế độ bình thường
47.8880,71.1770,Bật điều hòa
33.5436,60.7396,Bật điều hòa
23.4928,82.9159,Bật máy sưởi
1.0245,21.9683,Bật máy sưởi
33.9462,63.2742,Bật điều hòa
25.6116,39.0404,Chế độ bình thường
57.1902,74.3791,Bật điều hòa
6.2302,2.4469,Bật máy sưởi
27.0520,42.7712,Chế độ bình thường
4.4769,65.1702,Bật máy sưởi
64.1418,46.0639,Bật điều hòa
56.8190,23.7972,Bật điều hòa
33.7480,46.4349,Bật điều hòa
14.7335,84.9745,Bật máy sưởi
95.7920,20.6839,Bật điều hòa
58.4392,36.7172,Bật điều hòa
67.9113,99.0336,Bật máy hút ẩm
53.1349,91.2817,Bật máy hút ẩm
80.6533,3.3968,Bật điều hòa
89.6380,53.0332,Bật điều hòa
38.2711,6.5413,Bật điều hòa
69.0025,92.3905,Bật máy hút ẩm
22.9887,44.1545,Bật máy sưởi
65.1855,41.8437,Bật điều hòa
39.9156,27.2946,Bật điều hòa
0.6782,56.8819,Bật máy sưởi
95.5528,14.4999,Bật điều hòa
86.8442,79.8955,Bật điều hòa
29.0837,49.1210,Chế độ bình thường
99.7757,56.6463,Bật điều hòa
31.7128,84.0805,Chế độ bình thường
45.8844,18.5149,Bật điều hòa
85.1259,17.5183,Bật điều hòa
30.4596,42.0802,Chế độ bình thường
45.0540,78.6128,Bật điều hòa
66.5587,5.8546,Bật điều hòa
13.0468,79.5170,Bật máy sưởi
42.2350,50.0757,Bật điều hòa
30.9410,56.1763,Chế độ bình thường
67.6774,56.4386,Bật điều hòa
13.5969,5.6167,Bật máy sưởi
23.2731,24.9771,Bật máy sưởi
71.1376,75.5297,Bật điều hòa
15.6224,41.2268,Bật máy sưởi
42.2019,56.0517,Bật điều hòa
71.2881,94.4869,Bật máy hút ẩm
76.5468,4.6272,Bật điều hòa
9.4881,44.9680,Bật máy sưởi
85.1996,36.1274,Bật điều hòa
72.3972,10.6449,Bật điều hòa
33.9295,95.0794,Bật máy hút ẩm
76.3803,96.1460,Bật máy hút ẩm
72.8299,31.1488,Bật điều hòa
60.0891,94.6717,Bật máy hút ẩm
55.8481,3.5174,Bật điều hòa
73.4703,98.0896,Bật máy hút ẩm
99.9260,83.5932,Bật máy hút ẩm
57.8552,21.4330,Bật điều hòa
80.8718,59.9547,Bật điều hòa
74.4274,79.8299,Bật điều hòa
85.5808,31.9299,Bật điều hòa
95.4525,35.3752,Bật điều hòa
19.3083,62.8973,Bật máy sưởi
16.5460,14.7094,Bật máy sưởi
58.6352,11.8211,Bật điều hòa
44.9295,24.9805,Bật điều hòa
57.0723,74.1260,Bật điều hòa
79.8043,36.6599,Bật điều hòa
93.1714,50.7358,Bật điều hòa
41.7416,19.5451,Bật điều hòa
71.7933,19.4106,Bật điều hòa
19.6799,65.0451,Bật máy sưởi
53.4552,10.8375,Bật điều hòa
2.1805,66.7841,Bật máy sưởi
50.3751,40.0702,Bật điều hòa
54.5336,67.1271,Bật điều hòa
73.5445,38.1729,Bật điều hòa
64.9485,84.6052,Bật máy hút ẩm
35.8397,5.5556,Bật điều hòa
0.5731,89.3297,Bật máy sưởi
11.5486,26.8661,Bật máy sưởi
97.3061,4.2542,Bật điều hòa
92.2333,56.2404,Bật điều hòa
32.5093,22.4354,Chế độ bình thường
25.8853,45.9203,Chế độ bình thường
43.6416,80.2314,Bật máy hút ẩm
68.9940,79.1547,Bật điều hòa
35.6828,60.0386,Bật điều hòa
6.7294,97.7872,Bật máy sưởi
40.2795,46.3751,Bật điều hòa
26.0589,3.9388,Chế độ bình thường
32.4930,81.9425,Chế độ bình thường
16.2957,22.1294,Bật máy sưởi
65.8840,17.6239,Bật điều hòa
52.6631,7.0010,Bật điều hòa
27.0863,32.7900,Chế độ bình thường
55.3862,32.6159,Bật điều hòa
49.2708,30.2772,Bật điều hòa
79.5975,59.3193,Bật điều hòa
95.5984,75.1542,Bật điều hòa
13.0671,93.7767,Bật máy sưởi
88.3913,9.4050,Bật điều hòa
70.4797,15.0382,Bật điều hòa
69.2554,58.9843,Bật điều hòa
37.4301,9.8136,Bật điều hòa
34.3908,37.0764,Bật điều hòa
0.5639,62.4552,Bật máy sưởi
98.2205,78.0545,Bật điều hòa
60.6506,21.7599,Bật điều hòa
40.2329,66.7986,Bật điều hòa
54.3769,64.5870,Bật điều hòa
4.0527,85.9616,Bật máy sưởi
17.3651,31.3747,Bật máy sưởi
62.3360,75.0092,Bật điều hòa
51.4262,75.2000,Bật điều hòa
78.7075,23.9195,Bật điều hòa
65.8743,62.1158,Bật điều hòa
60.1436,67.5162,Bật điều hòa
81.5266,27.4428,Bật điều hòa
6.8263,45.1800,Bật máy sưởi
69.0887,43.5778,Bật điều hòa
71.5591,77.3510,Bật điều hòa
27.5164,0.0691,Chế độ bình thường
19.5650,50.1027,Bật máy sưởi
21.3852,18.4341,Bật máy sưởi
19.8141,64.6842,Bật máy sưởi
52.3782,68.0369,Bật điều hòa
13.5626,50.1127,Bật máy sưởi
65.9286,54.2030,Bật điều hòa
10.5078,31.5058,Bật máy sưởi
2.6890,31.3323,Bật máy sưởi
31.9290,74.5117,Chế độ bình thường
19.1860,13.1731,Bật máy sưởi
98.8662,77.1503,Bật điều hòa
30.2996,65.5013,Chế độ bình thường
22.2064,88.4475,Bật máy sưởi
19.6770,26.0145,Bật máy sưởi
37.3853,50.6179,Bật điều hòa
60.5849,3.8990,Bật điều hòa
78.1945,91.2507,Bật máy hút ẩm
36.4576,67.5391,Bật điều hòa
62.5971,62.2875,Bật điều hòa
48.2060,73.2689,Bật điều hòa
84.6495,28.4329,Bật điều hòa
56.9042,60.3860,Bật điều hòa
28.9892,80.0922,Chế độ bình thường
70.3587,9.0294,Bật điều hòa
82.0064,95.8817,Bật máy hút ẩm
46.5441,89.1887,Bật máy hút ẩm
98.7197,96.3019,Bật máy hút ẩm
87.9097,80.8349,Bật máy hút ẩm
19.6955,29.4311,Bật máy sưởi
78.6756,58.1555,Bật điều hòa
60.0951,12.0162,Bật điều hòa
53.4811,75.4167,Bật điều hòa
51.3939,15.3640,Bật điều hòa
85.3411,86.6824,Bật máy hút ẩm
61.0873,24.0557,Bật điều hòa
53.7706,16.0412,Bật điều hòa
4.8860,7.0904,Bật máy sưởi
